series,algorithm,order,nsets,f_nsets,bound_type,partitioner,mod,del_strategy,window_size,pearson,spearman,RMSE,MAPE,U,time,translation_threshold
6,FIFTS,3,5,5,min-max,knn,nothing,delelete_bad,3.997,0.9999604730578779,0.9999132599332701,0.010487368811906074,7.100305073641282e-05,0.5123523530549768,0.5625,0.75
6,FIFTS,3,5,5,min-max,knn,nothing,nothing,3.997,0.9999604730578779,0.9999132599332701,0.010487368811906074,7.100305073641282e-05,0.5123523530549768,0.578125,0.5
6,FIFTS,3,5,5,min-max,knn,nothing,nothing,3.997,0.9999604730578779,0.9999132599332701,0.010487368811906074,7.100305073641282e-05,0.5123523530549768,0.625,0.25
6,FIFTS,3,5,5,min-max,knn,nothing,nothing,3.997,0.9999604730578779,0.9999132599332701,0.010487368811906074,7.100305073641282e-05,0.5123523530549768,0.625,0.75
6,FIFTS,3,5,5,min-max,uniform,translate,delelete_bad,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.765625,0.5
6,FIFTS,3,5,5,min-max,uniform,translate,delelete_bad,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.78125,0.25
6,FIFTS,3,5,5,min-max,uniform,translate,delelete_bad,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.84375,0.75
6,FIFTS,3,5,5,min-max,uniform,translate,nothing,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.78125,0.5
6,FIFTS,3,5,5,min-max,uniform,translate,nothing,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.859375,0.25
6,FIFTS,3,5,5,min-max,uniform,translate,nothing,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.828125,0.75
6,FIFTS,3,5,5,min-max,uniform,nothing,delelete_bad,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.6875,0.5
6,FIFTS,3,5,5,min-max,uniform,nothing,delelete_bad,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.6875,0.25
6,FIFTS,3,5,5,min-max,uniform,nothing,delelete_bad,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.78125,0.75
6,FIFTS,3,5,5,min-max,uniform,nothing,nothing,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.671875,0.5
6,FIFTS,3,5,5,min-max,uniform,nothing,nothing,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.6875,0.25
6,FIFTS,3,5,5,min-max,uniform,nothing,nothing,3.997,0.9999604730578779,0.9999132599332701,0.01048736881190547,7.100305073641069e-05,0.5123523530549609,0.71875,0.75
6,FIFTS,3,7,7,mu-sigma,knn,translate,delelete_bad,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,1.390625,0.5
6,FIFTS,3,7,7,mu-sigma,knn,translate,delelete_bad,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,1.390625,0.25
6,FIFTS,3,7,7,mu-sigma,knn,translate,delelete_bad,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,1.25,0.75
6,FIFTS,3,7,7,mu-sigma,knn,translate,nothing,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,1.359375,0.5
6,FIFTS,3,7,7,mu-sigma,knn,translate,nothing,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,1.21875,0.25
6,FIFTS,3,7,7,mu-sigma,knn,translate,nothing,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,1.359375,0.75
6,FIFTS,3,7,7,mu-sigma,knn,nothing,delelete_bad,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,0.1875,0.5
6,FIFTS,3,7,7,mu-sigma,knn,nothing,delelete_bad,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,0.203125,0.25
6,FIFTS,3,7,7,mu-sigma,knn,nothing,delelete_bad,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,0.1875,0.75
6,FIFTS,3,7,7,mu-sigma,knn,nothing,nothing,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,0.171875,0.5
6,FIFTS,3,7,7,mu-sigma,knn,nothing,nothing,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,0.203125,0.25
6,FIFTS,3,7,7,mu-sigma,knn,nothing,nothing,3.997,0.9999604724942632,0.9999132584310175,0.010487848262471155,7.10212246122484e-05,0.5124801584387502,0.171875,0.75
6,FIFTS,3,7,7,mu-sigma,uniform,translate,delelete_bad,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.953125,0.5
6,FIFTS,3,7,7,mu-sigma,uniform,translate,delelete_bad,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.859375,0.25
6,FIFTS,3,7,7,mu-sigma,uniform,translate,delelete_bad,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.953125,0.75
6,FIFTS,3,7,7,mu-sigma,uniform,translate,nothing,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.953125,0.5
6,FIFTS,3,7,7,mu-sigma,uniform,translate,nothing,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.9375,0.25
6,FIFTS,3,7,7,mu-sigma,uniform,translate,nothing,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.9375,0.75
6,FIFTS,3,7,7,mu-sigma,uniform,nothing,delelete_bad,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.640625,0.5
6,FIFTS,3,7,7,mu-sigma,uniform,nothing,delelete_bad,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.640625,0.25
6,FIFTS,3,7,7,mu-sigma,uniform,nothing,delelete_bad,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.625,0.75
6,FIFTS,3,7,7,mu-sigma,uniform,nothing,nothing,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.6875,0.5
6,FIFTS,3,7,7,mu-sigma,uniform,nothing,nothing,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.671875,0.25
6,FIFTS,3,7,7,mu-sigma,uniform,nothing,nothing,3.997,0.995146300106674,0.9939066380036866,0.13010630349906963,0.0008711701339374383,6.296291701121388,0.59375,0.75
6,FIFTS,3,7,7,min-max,knn,translate,delelete_bad,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,1.203125,0.5
6,FIFTS,3,7,7,min-max,knn,translate,delelete_bad,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,1.203125,0.25
6,FIFTS,3,7,7,min-max,knn,translate,delelete_bad,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,1.25,0.75
6,FIFTS,3,7,7,min-max,knn,translate,nothing,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,1.140625,0.5
6,FIFTS,3,7,7,min-max,knn,translate,nothing,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,1.203125,0.25
6,FIFTS,3,7,7,min-max,knn,translate,nothing,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,1.125,0.75
6,FIFTS,3,7,7,min-max,knn,nothing,delelete_bad,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,0.546875,0.5
6,FIFTS,3,7,7,min-max,knn,nothing,delelete_bad,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,0.59375,0.25
6,FIFTS,3,7,7,min-max,knn,nothing,delelete_bad,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,0.65625,0.75
6,FIFTS,3,7,7,min-max,knn,nothing,nothing,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,0.703125,0.5
6,FIFTS,3,7,7,min-max,knn,nothing,nothing,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,0.671875,0.25
6,FIFTS,3,7,7,min-max,knn,nothing,nothing,3.997,0.9970406625609969,0.9999410335798531,0.7316420707929857,0.006636323083202211,47.37554023200442,1.03125,0.75
6,FIFTS,3,7,7,min-max,uniform,translate,delelete_bad,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.921875,0.5
6,FIFTS,3,7,7,min-max,uniform,translate,delelete_bad,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.875,0.25
6,FIFTS,3,7,7,min-max,uniform,translate,delelete_bad,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.890625,0.75
6,FIFTS,3,7,7,min-max,uniform,translate,nothing,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.890625,0.5
6,FIFTS,3,7,7,min-max,uniform,translate,nothing,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.96875,0.25
6,FIFTS,3,7,7,min-max,uniform,translate,nothing,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.96875,0.75
6,FIFTS,3,7,7,min-max,uniform,nothing,delelete_bad,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.609375,0.5
6,FIFTS,3,7,7,min-max,uniform,nothing,delelete_bad,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.65625,0.25
6,FIFTS,3,7,7,min-max,uniform,nothing,delelete_bad,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.640625,0.75
6,FIFTS,3,7,7,min-max,uniform,nothing,nothing,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.65625,0.5
6,FIFTS,3,7,7,min-max,uniform,nothing,nothing,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.59375,0.25
6,FIFTS,3,7,7,min-max,uniform,nothing,nothing,3.997,0.7623030462760445,0.7766946536331228,1.2669805792559443,0.01240231062195637,88.9633395526666,0.59375,0.75
6,FIFTS,3,9,9,mu-sigma,knn,translate,delelete_bad,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,3.265625,0.5
6,FIFTS,3,9,9,mu-sigma,knn,translate,delelete_bad,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,2.40625,0.25
6,FIFTS,3,9,9,mu-sigma,knn,translate,delelete_bad,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,2.171875,0.75
6,FIFTS,3,9,9,mu-sigma,knn,translate,nothing,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,2.125,0.5
6,FIFTS,3,9,9,mu-sigma,knn,translate,nothing,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,3.078125,0.25
6,FIFTS,3,9,9,mu-sigma,knn,translate,nothing,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,2.84375,0.75
6,FIFTS,3,9,9,mu-sigma,knn,nothing,delelete_bad,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,0.15625,0.5
6,FIFTS,3,9,9,mu-sigma,knn,nothing,delelete_bad,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,0.15625,0.25
6,FIFTS,3,9,9,mu-sigma,knn,nothing,delelete_bad,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,0.171875,0.75
6,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,0.15625,0.5
6,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,0.171875,0.25
6,FIFTS,3,9,9,mu-sigma,knn,nothing,nothing,3.997,0.9999604731231612,0.9999132599332701,0.010487467663448815,7.100784259397496e-05,0.512386050771247,0.171875,0.75
6,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.997,0.9979360704460832,0.9977479971216842,0.1817014822325393,0.0013304445558467873,9.616326796393857,0.90625,0.5
6,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.997,0.9979360704460832,0.9977479971216842,0.1817014822325393,0.0013304445558467873,9.616326796393857,0.96875,0.25
6,FIFTS,3,9,9,mu-sigma,uniform,translate,delelete_bad,3.997,0.9978249656238557,0.9977246521158477,0.18012911965384393,0.0013057802880906046,9.438408544234004,0.90625,0.75
6,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.997,0.9979360704460832,0.9977479971216842,0.1817014822325393,0.0013304445558467873,9.616326796393857,0.90625,0.5
6,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.997,0.9979360704460832,0.9977479971216842,0.1817014822325393,0.0013304445558467873,9.616326796393857,0.96875,0.25
6,FIFTS,3,9,9,mu-sigma,uniform,translate,nothing,3.997,0.9978249656238557,0.9977246521158477,0.18012911965384393,0.0013057802880906046,9.438408544234004,0.9375,0.75
6,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.997,0.9979360702977252,0.9977479971216842,0.1817014821678578,0.00133044448390203,9.616326290458012,0.625,0.5
6,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.997,0.9979360702977252,0.9977479971216842,0.1817014821678578,0.00133044448390203,9.616326290458012,0.59375,0.25
6,FIFTS,3,9,9,mu-sigma,uniform,nothing,delelete_bad,3.997,0.9979360702977252,0.9977479971216842,0.1817014821678578,0.00133044448390203,9.616326290458012,0.71875,0.75
6,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.997,0.9979360702977252,0.9977479971216842,0.1817014821678578,0.00133044448390203,9.616326290458012,0.609375,0.5
6,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.997,0.9979360702977252,0.9977479971216842,0.1817014821678578,0.00133044448390203,9.616326290458012,0.640625,0.25
6,FIFTS,3,9,9,mu-sigma,uniform,nothing,nothing,3.997,0.9979360702977252,0.9977479971216842,0.1817014821678578,0.00133044448390203,9.616326290458012,0.609375,0.75
6,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,1.828125,0.5
6,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,1.640625,0.25
6,FIFTS,3,9,9,min-max,knn,translate,delelete_bad,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,1.640625,0.75
6,FIFTS,3,9,9,min-max,knn,translate,nothing,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,1.671875,0.5
6,FIFTS,3,9,9,min-max,knn,translate,nothing,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,1.734375,0.25
6,FIFTS,3,9,9,min-max,knn,translate,nothing,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,1.78125,0.75
6,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,0.609375,0.5
6,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,0.609375,0.25
6,FIFTS,3,9,9,min-max,knn,nothing,delelete_bad,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,0.609375,0.75
6,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,0.59375,0.5
6,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,0.5625,0.25
6,FIFTS,3,9,9,min-max,knn,nothing,nothing,3.997,0.974936181004619,0.998000509263641,0.3159451695631975,0.0016500643099825194,11.94246438798994,0.640625,0.75
6,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,0.984375,0.5
6,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,0.96875,0.25
6,FIFTS,3,9,9,min-max,uniform,translate,delelete_bad,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,0.890625,0.75
6,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,1.015625,0.5
6,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,1.078125,0.25
6,FIFTS,3,9,9,min-max,uniform,translate,nothing,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,0.953125,0.75
6,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,0.578125,0.5
6,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,0.609375,0.25
6,FIFTS,3,9,9,min-max,uniform,nothing,delelete_bad,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,0.609375,0.75
6,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,0.625,0.5
6,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,0.625,0.25
6,FIFTS,3,9,9,min-max,uniform,nothing,nothing,3.997,0.9999604730578777,0.9999132599332701,0.010487368811905545,7.100305073641081e-05,0.512352353054962,0.609375,0.75
6,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.9985,0.999960466905465,0.9999132561773126,0.010489393028495277,7.105799285640638e-05,0.5127387241814862,0.3125,0.5
6,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.9985,0.999960466905465,0.9999132561773126,0.010489393028495277,7.105799285640638e-05,0.5127387241814862,0.28125,0.25
6,FIFTS,2,3,3,mu-sigma,knn,translate,delelete_bad,2.9985,0.999960466905465,0.9999132561773126,0.010489393028495277,7.105799285640638e-05,0.5127387241814862,0.34375,0.75
6,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.9985,0.999960466905465,0.9999132561773126,0.010489393028495277,7.105799285640638e-05,0.5127387241814862,0.34375,0.5
6,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.9985,0.999960466905465,0.9999132561773126,0.010489393028495277,7.105799285640638e-05,0.5127387241814862,0.328125,0.25
6,FIFTS,2,3,3,mu-sigma,knn,translate,nothing,2.9985,0.999960466905465,0.9999132561773126,0.010489393028495277,7.105799285640638e-05,0.5127387241814862,0.328125,0.75
6,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.9985,0.999960466905465,0.9999132561773126,0.010489393028495277,7.105799285640638e-05,0.5127387241814862,0.109375,0.5
6,FIFTS,2,3,3,mu-sigma,knn,nothing,delelete_bad,2.9985,0.999960466905465,0.9999132561773126,0.010489393028495277,7.105799285640638e-05,0.5127387241814862,0.125,0.25
