series,algorithm,order,nsets,bound_type,partitioner,window_size,pearson,spearman,RMSE,MAPE,U,time
2,TVFTS,2,5,mu-sigma,knn,300,0.9963388819553638,0.9951468587146427,0.27821841262946806,0.0075789849852128666,2.9081673298673323,35.546875
2,TVFTS,2,5,mu-sigma,knn,250,0.9965491146213035,0.9952752817850368,0.267334875933672,0.00751273838736131,2.8571020182488662,30.125
2,TVFTS,2,5,mu-sigma,knn,150,0.996329901233391,0.995321282262753,0.26448447891976934,0.008162954035740758,3.041305572925436,19.0
2,TVFTS,2,5,mu-sigma,knn,100,0.9971843070306228,0.9965411955226864,0.22948634701567702,0.006569688940605968,2.4786793766677366,13.015625
2,TVFTS,2,5,mu-sigma,knn,75,0.9977989845315967,0.9972631150410042,0.20141499748703304,0.00597220751175439,2.2376505214454134,10.125
2,TVFTS,2,5,mu-sigma,knn,50,0.9985501964395457,0.9979260441031328,0.1632733861943168,0.004930322857873831,1.8503495019542888,6.859375
2,TVFTS,2,5,mu-sigma,knn,25,0.9993305628872894,0.9990723139347452,0.11052964917772652,0.003438323300173947,1.27940363956903,3.796875
2,TVFTS,2,5,mu-sigma,knn,10,0.9996213483628346,0.9994832416208105,0.08318402822162847,0.0026735286702446797,0.9972070785344818,1.9375
2,TVFTS,2,5,mu-sigma,knn,5,0.9996166188434,0.9994827364881701,0.08366524883554241,0.0026772231971911717,0.9982452151572788,1.140625
2,TVFTS,2,5,mu-sigma,uniform,300,0.9956235711823334,0.9934142916027888,0.30218259847282053,0.008272305580260946,3.178425995324027,25.5
2,TVFTS,2,5,mu-sigma,uniform,250,0.9957663248780608,0.993574375776477,0.2937246014597628,0.008187784917904265,3.108717749832162,22.328125
2,TVFTS,2,5,mu-sigma,uniform,150,0.9958083451069117,0.9949753840884407,0.28361698987361955,0.008236276377690536,3.0969868932231965,13.953125
2,TVFTS,2,5,mu-sigma,uniform,100,0.996043824820269,0.9950871516839502,0.27045197090325507,0.007412565540920547,2.7978453630057736,10.375
2,TVFTS,2,5,mu-sigma,uniform,75,0.9969061296973668,0.9957885309020876,0.2382954854575916,0.00678973343028727,2.561814612024662,7.390625
2,TVFTS,2,5,mu-sigma,uniform,50,0.9977828173477993,0.9968826274999362,0.20164632336522642,0.005799350202409925,2.179188849300416,5.46875
2,TVFTS,2,5,mu-sigma,uniform,25,0.9992054046876988,0.9989407075910327,0.12050358597292009,0.003692559608617758,1.3712952877316498,2.8125
2,TVFTS,2,5,mu-sigma,uniform,10,0.9995887096758147,0.9994400473510029,0.08670887264439038,0.0027717601578357413,1.0341638828689663,1.453125
2,TVFTS,2,5,mu-sigma,uniform,5,0.9996184199871935,0.9994870047636432,0.08346884832672802,0.0026703808900467585,0.9956036145604455,0.96875
2,TVFTS,2,5,min-max,knn,300,0.9966031392896205,0.9967954052101127,0.2654462695893006,0.006667225244318386,2.5669283015288364,34.9375
2,TVFTS,2,5,min-max,knn,250,0.9969976130253546,0.9971022267890702,0.24783484981278028,0.006237733602880955,2.380011339030936,29.875
2,TVFTS,2,5,min-max,knn,150,0.9975914581376327,0.9968001237856167,0.2104433036257929,0.006210651756997048,2.3263631378795115,19.03125
2,TVFTS,2,5,min-max,knn,100,0.9980155557691719,0.9975775830858373,0.1907399965920197,0.005492641929985165,2.059604377767998,13.359375
2,TVFTS,2,5,min-max,knn,75,0.998363846563029,0.9978085604363743,0.1728195596183436,0.005059317956189841,1.9038471662284089,10.546875
2,TVFTS,2,5,min-max,knn,50,0.9990323838293481,0.9985506386827049,0.1336122526994073,0.004072259145889633,1.5230337515653838,7.09375
2,TVFTS,2,5,min-max,knn,25,0.9994476802809132,0.9992447725364183,0.10047800660634011,0.003166344073421892,1.176117403967053,3.421875
2,TVFTS,2,5,min-max,knn,10,0.9996633316250632,0.9995514243608291,0.07840215605812274,0.0024904461085598906,0.9284440036776804,1.765625
2,TVFTS,2,5,min-max,knn,5,0.9996278083915742,0.9994978266158221,0.08243539880109936,0.0026348358988292284,0.982484696694905,1.171875
2,TVFTS,2,5,min-max,uniform,300,0.9991231034811112,0.9989852689107317,0.12715764435759866,0.0037591189760489713,1.4350167893108663,25.609375
2,TVFTS,2,5,min-max,uniform,250,0.9989926633465929,0.998495537558569,0.13564783182691836,0.003950169432070283,1.5003888854911858,21.828125
2,TVFTS,2,5,min-max,uniform,150,0.998144849243874,0.9976692415276708,0.1845663716945745,0.005125070726369546,1.880106324823679,13.953125
2,TVFTS,2,5,min-max,uniform,100,0.997808523408501,0.9973056952640381,0.2003604745059199,0.00552060957674194,2.054645752944927,9.34375
2,TVFTS,2,5,min-max,uniform,75,0.9980694447693589,0.9974781354641284,0.18912550639233594,0.005289151613367625,1.9737222740965013,7.125
2,TVFTS,2,5,min-max,uniform,50,0.9988198414341665,0.9983974134214255,0.14858338004605232,0.0043703453200064635,1.6313106564073143,4.96875
2,TVFTS,2,5,min-max,uniform,25,0.9993882949677533,0.9992014667240534,0.10608934364058807,0.0032445330611125802,1.202374271418888,2.640625
2,TVFTS,2,5,min-max,uniform,10,0.9996944284941467,0.9995941949953955,0.07474238612687725,0.002341481669485142,0.8720971848316303,1.171875
2,TVFTS,2,5,min-max,uniform,5,0.9996462478849913,0.9995247732723437,0.08037028879566006,0.0025692217642337635,0.9578891566028859,0.65625
2,TVFTS,2,7,mu-sigma,knn,300,0.9982986911181555,0.9975840442743895,0.18702649145973843,0.005325942476363155,2.03513234112441,38.875
2,TVFTS,2,7,mu-sigma,knn,250,0.9985259795202046,0.9982742407239655,0.16983799517540443,0.0050121944026172574,1.900154592750378,34.0
2,TVFTS,2,7,mu-sigma,knn,150,0.9980162846136008,0.9972571766363664,0.19125861435012376,0.005844894542875001,2.1868293000437737,20.96875
2,TVFTS,2,7,mu-sigma,knn,100,0.9983247669462116,0.9978386490542569,0.17502730264233154,0.005097015510197719,1.9076321485443806,14.640625
2,TVFTS,2,7,mu-sigma,knn,75,0.9985499711883041,0.9981628516961183,0.16283705920694003,0.004775665846724411,1.7893174418074171,11.453125
2,TVFTS,2,7,mu-sigma,knn,50,0.9990014206728248,0.9985402025336995,0.13554888107954902,0.004139011874090699,1.5426282711052937,7.9375
2,TVFTS,2,7,mu-sigma,knn,25,0.9994238429417216,0.9992258276285291,0.10256327881544491,0.003202859930729532,1.1915199498895828,4.46875
2,TVFTS,2,7,mu-sigma,knn,10,0.9996318186547637,0.9995002636453363,0.08198287400157467,0.002624029788384567,0.9786107299234409,2.15625
2,TVFTS,2,7,mu-sigma,knn,5,0.9996279871735319,0.9994977293451531,0.0824155831377649,0.0026419261630430883,0.9849999181782385,1.3125
2,TVFTS,2,7,mu-sigma,uniform,300,0.9984836083108896,0.998024347008339,0.1755335029393986,0.004854822918478951,1.860062164311018,27.5
2,TVFTS,2,7,mu-sigma,uniform,250,0.9985375112674666,0.99822610254076,0.16671298290418146,0.004694296981652197,1.7843371999008313,23.4375
2,TVFTS,2,7,mu-sigma,uniform,150,0.9979517247570546,0.9969995898850327,0.19315217854398214,0.0055320462269892925,2.0811012614324342,15.1875
2,TVFTS,2,7,mu-sigma,uniform,100,0.998113098743463,0.9974791359643786,0.1855400069760967,0.005216440456176039,1.958224606971322,10.640625
2,TVFTS,2,7,mu-sigma,uniform,75,0.9981832578820486,0.9976566015740603,0.18272545982505145,0.005164261989428787,1.9359314592541046,8.21875
2,TVFTS,2,7,mu-sigma,uniform,50,0.9988498729407753,0.9983265146086558,0.14546531681873784,0.004386139596339435,1.631503709813184,5.390625
2,TVFTS,2,7,mu-sigma,uniform,25,0.9994018120851175,0.9991991926894378,0.10459181727994964,0.0032810008545368966,1.2188250077588072,3.078125
2,TVFTS,2,7,mu-sigma,uniform,10,0.999644747370525,0.9995226712455326,0.08053884938258948,0.0025533565019611997,0.9517439744331976,1.65625
2,TVFTS,2,7,mu-sigma,uniform,5,0.9996547666486894,0.9995331821314312,0.07939718070680958,0.002555181658315285,0.9524138318059796,1.03125
2,TVFTS,2,7,min-max,knn,300,0.9989228102381973,0.9987191839162826,0.14212189425730568,0.0039854801098705974,1.5106099042410845,39.90625
2,TVFTS,2,7,min-max,knn,250,0.9990305710841516,0.9987856856356107,0.13495744822421304,0.003911363636663848,1.479228113090824,33.921875
2,TVFTS,2,7,min-max,knn,150,0.9987032940931153,0.998426614208005,0.15376191856875238,0.004610173276119436,1.718274238258604,21.09375
2,TVFTS,2,7,min-max,knn,100,0.998765586526616,0.9984282591746324,0.14990851542612918,0.004378479173950442,1.6328177177789087,14.953125
2,TVFTS,2,7,min-max,knn,75,0.9989614530537251,0.9985490973715088,0.13774875718755597,0.004049645376652202,1.5090024389027052,11.359375
2,TVFTS,2,7,min-max,knn,50,0.9992942973052596,0.9989453480494002,0.11395847812993727,0.003483846103582661,1.2980149998447197,7.953125
2,TVFTS,2,7,min-max,knn,25,0.9995443421690153,0.9993751455307233,0.09121298472299684,0.0028589558868335895,1.060869707080538,4.125
2,TVFTS,2,7,min-max,knn,10,0.9996467444516494,0.9995253512642208,0.08029236622221363,0.002543350316239722,0.9482277037595559,1.90625
2,TVFTS,2,7,min-max,knn,5,0.9996174197962305,0.9994843638035235,0.08357822412077583,0.002672970348982235,0.9966386913381374,1.0
2,TVFTS,2,7,min-max,uniform,300,0.998669174163969,0.9982324645806389,0.1628114517649998,0.004721343857255757,1.8017791988689584,26.90625
2,TVFTS,2,7,min-max,uniform,250,0.9989628640787171,0.9987399195093042,0.14513331915215802,0.004339160810354499,1.645927499953364,22.8125
2,TVFTS,2,7,min-max,uniform,150,0.998527083903938,0.9981188822639547,0.16607229835379703,0.005013698240924113,1.8729394332093627,14.59375
2,TVFTS,2,7,min-max,uniform,100,0.9986669092887859,0.9983701054731571,0.15668337804655202,0.004652888579718782,1.7362710612587449,10.46875
2,TVFTS,2,7,min-max,uniform,75,0.9988118513799346,0.9984543668230511,0.14803785248807763,0.004435166945161708,1.6532388815265677,7.90625
2,TVFTS,2,7,min-max,uniform,50,0.9991919887434938,0.9988626250061968,0.12259433806055645,0.0038303037445921364,1.424769044052429,5.640625
2,TVFTS,2,7,min-max,uniform,25,0.9995185112947541,0.9993595491439413,0.09422898294711778,0.0029715269851516035,1.1022410307359545,3.140625
2,TVFTS,2,7,min-max,uniform,10,0.9996412573778932,0.9995217612558238,0.08124270898460331,0.0026013678149899707,0.9683163730373301,1.375
2,TVFTS,2,7,min-max,uniform,5,0.9996174074831182,0.9994853087204264,0.08359563265473974,0.002673093914677641,0.9967225241940374,0.765625
2,TVFTS,2,9,mu-sigma,knn,300,0.9990322999755626,0.9987442294720934,0.13738082844599592,0.004025094558023164,1.5274737973097814,43.203125
2,TVFTS,2,9,mu-sigma,knn,250,0.9990901424019105,0.9987964042081101,0.13211738512142576,0.003948904345899111,1.4970774977680015,36.84375
2,TVFTS,2,9,mu-sigma,knn,150,0.9988403333574395,0.9985106186727,0.14535679496964923,0.004463128828719185,1.6651154219543933,23.4375
2,TVFTS,2,9,mu-sigma,knn,100,0.9986918998435019,0.9983522031285913,0.15430868933880262,0.004545597647933957,1.703261937286778,16.328125
2,TVFTS,2,9,mu-sigma,knn,75,0.9988459747313277,0.9984394179071518,0.14522946695075756,0.0043703697748136575,1.6309471504184954,12.84375
2,TVFTS,2,9,mu-sigma,knn,50,0.9991285128760155,0.9987535118910807,0.12636601222241783,0.003894383393317615,1.4528556502558638,8.71875
2,TVFTS,2,9,mu-sigma,knn,25,0.9994858835533119,0.9993035000983976,0.09683226539121456,0.0030470764512266746,1.1346510853075578,4.546875
2,TVFTS,2,9,mu-sigma,knn,10,0.9996187593502295,0.9994922250915248,0.0834355915750116,0.002668955157756462,0.9953849008571026,2.1875
2,TVFTS,2,9,mu-sigma,knn,5,0.9996170727543,0.9994848069680486,0.08361446144901385,0.0026748179470410414,0.9973158111186041,1.34375
2,TVFTS,2,9,mu-sigma,uniform,300,0.9991541990103612,0.998811222428031,0.12574006318123282,0.0036060434630014117,1.3652631609145283,29.453125
2,TVFTS,2,9,mu-sigma,uniform,250,0.9989315072244606,0.9986593221535695,0.1409763180478185,0.0038614541780775755,1.4562081825452768,24.921875
2,TVFTS,2,9,mu-sigma,uniform,150,0.9987864733459901,0.9982791380675323,0.14882347667851836,0.004447151415052091,1.6606754844761176,16.34375
2,TVFTS,2,9,mu-sigma,uniform,100,0.998529590048512,0.9979347376390898,0.16357051247645163,0.0047313320801832415,1.7764134643117748,11.203125
2,TVFTS,2,9,mu-sigma,uniform,75,0.9986845527747933,0.9981260314842108,0.15543968180819065,0.004605525592219271,1.7164453356254314,9.140625
2,TVFTS,2,9,mu-sigma,uniform,50,0.998986248126893,0.9986196807112268,0.13624241172617824,0.004109289584004224,1.5354635228358222,5.75
2,TVFTS,2,9,mu-sigma,uniform,25,0.9994441971923184,0.999253117549766,0.10071224142097489,0.00313393237714471,1.1663139462124148,3.203125
2,TVFTS,2,9,mu-sigma,uniform,10,0.9996178485076016,0.9994934854814796,0.08355475871758399,0.0026729270658364737,0.9964159344146098,1.5625
2,TVFTS,2,9,mu-sigma,uniform,5,0.9996176944142444,0.9994865465765918,0.08354188566852369,0.002669312286236583,0.9953855672290155,1.15625
2,TVFTS,2,9,min-max,knn,300,0.9991433923521739,0.999066974928906,0.12817229832116236,0.0038001316684928526,1.4314148338311294,43.0
2,TVFTS,2,9,min-max,knn,250,0.9991822879583239,0.9990686694698702,0.12345810823414397,0.003739991422846616,1.4059499812004372,35.921875
2,TVFTS,2,9,min-max,knn,150,0.9990891997506525,0.9987577918088175,0.12896366222885491,0.004025614575081799,1.5017362120811988,23.6875
2,TVFTS,2,9,min-max,knn,100,0.9990797311537926,0.9988352960263917,0.12961025586279082,0.0039847279975421136,1.4894159057171847,16.328125
2,TVFTS,2,9,min-max,knn,75,0.9991632945442619,0.998864352596719,0.12357997315539948,0.003800317344728008,1.4222509572157922,12.125
2,TVFTS,2,9,min-max,knn,50,0.9993224239443342,0.9990158637877496,0.11149364691918912,0.0035267886165714973,1.317721812467268,8.421875
2,TVFTS,2,9,min-max,knn,25,0.9995463706672109,0.9994012066093106,0.09098801834382507,0.0028981719400051104,1.0798469449652068,4.4375
2,TVFTS,2,9,min-max,knn,10,0.9996168066358109,0.999483013278411,0.08364323758415945,0.0026783479162507447,0.998464686613348,1.859375
2,TVFTS,2,9,min-max,knn,5,0.9996158140095551,0.999482016909161,0.08375379797379427,0.0026820983214257284,0.9999998634601737,1.140625
2,TVFTS,2,9,min-max,uniform,300,0.9991061105710106,0.9990130515708305,0.131169095433744,0.0039063733340527875,1.4773624000073518,28.96875
2,TVFTS,2,9,min-max,uniform,250,0.9991344880535661,0.9990261917745662,0.12820508695612615,0.0038852292378082818,1.4691514494382176,24.1875
2,TVFTS,2,9,min-max,uniform,150,0.9990406670342886,0.9987533481455443,0.1323912601091401,0.004117466472089949,1.5388936131048632,15.984375
2,TVFTS,2,9,min-max,uniform,100,0.9990259813350597,0.9987399104957886,0.1334361593641431,0.0040686561813740064,1.520972088367701,11.234375
2,TVFTS,2,9,min-max,uniform,75,0.9991084178610818,0.998773712682167,0.12760583081145352,0.003908694813682979,1.4639815662929738,8.21875
2,TVFTS,2,9,min-max,uniform,50,0.9993092248915674,0.9990049709539455,0.11253111151977421,0.003548348954657004,1.3267278984526993,6.078125
2,TVFTS,2,9,min-max,uniform,25,0.9995496946872895,0.9993947228869691,0.09066327261470715,0.0028944836419159655,1.0778550311206385,3.0625
2,TVFTS,2,9,min-max,uniform,10,0.9996170861170868,0.999483829001588,0.08361234419146722,0.002676430864742447,0.9977421187346928,1.515625
2,TVFTS,2,9,min-max,uniform,5,0.9996158706552616,0.9994820623524978,0.08374779893352591,0.0026817263295949053,0.999878182340623,0.8125
2,TVFTS,1,3,mu-sigma,knn,300,0.9802264700331375,0.9791361731917011,0.7064114657383426,0.020971612559197165,8.155985230769117,26.171875
2,TVFTS,1,3,mu-sigma,knn,250,0.9810676139716623,0.9789628477902615,0.6708017678505374,0.02034133754360614,7.855133286208626,22.375
2,TVFTS,1,3,mu-sigma,knn,150,0.9796262977277713,0.9719241107040008,0.6299217275728384,0.019409809147148183,7.298412216639943,14.0
2,TVFTS,1,3,mu-sigma,knn,100,0.9842135565177291,0.9793393168055501,0.5435001752948304,0.01563739663158365,5.932267750406246,9.765625
2,TVFTS,1,3,mu-sigma,knn,75,0.9886709240234446,0.9846311549167979,0.4588293034341236,0.013135227596615047,4.976803290246007,7.84375
2,TVFTS,1,3,mu-sigma,knn,50,0.9945400718287394,0.9928454963217346,0.31842354374886955,0.009162647513100194,3.46485505821765,5.46875
2,TVFTS,1,3,mu-sigma,knn,25,0.9983040265954396,0.9977011643960119,0.17611396098252782,0.00510025085746878,1.9034611881881023,2.921875
2,TVFTS,1,3,mu-sigma,knn,10,0.9995577759218589,0.9994009947916902,0.08995704054514586,0.002764734633840484,1.0316115469796834,1.515625
2,TVFTS,1,3,mu-sigma,knn,5,0.9997491859042789,0.9996478374322296,0.06768000250358558,0.0021850219070821625,0.8137765737666752,0.96875
2,TVFTS,1,3,mu-sigma,uniform,300,0.9856533296207382,0.9858648843941491,0.5613039320477359,0.016718462083824437,6.460849369009846,17.84375
2,TVFTS,1,3,mu-sigma,uniform,250,0.9873262453161664,0.986845260468072,0.514027741270218,0.015384672976435775,5.887641684479906,15.296875
2,TVFTS,1,3,mu-sigma,uniform,150,0.9808765207809925,0.9764215906752176,0.6032027252002348,0.017324166825817836,6.600788415282978,9.953125
2,TVFTS,1,3,mu-sigma,uniform,100,0.984309860696474,0.9823362281741473,0.544420291699376,0.015008995748626146,5.6676640651523105,7.0
2,TVFTS,1,3,mu-sigma,uniform,75,0.9872396634552342,0.984008468198063,0.48862927508741216,0.013909902771383242,5.240699355456198,5.328125
2,TVFTS,1,3,mu-sigma,uniform,50,0.9927685388315804,0.9913773568465915,0.37154114666630916,0.0107999670624054,4.064480659217723,3.8125
2,TVFTS,1,3,mu-sigma,uniform,25,0.9977676660703713,0.9972899152278842,0.20506169537820482,0.006025478134622162,2.2552969800228198,1.984375
2,TVFTS,1,3,mu-sigma,uniform,10,0.9995390409928911,0.9993828836340093,0.09176298901883345,0.002827487233503865,1.0541064959985593,1.0
2,TVFTS,1,3,mu-sigma,uniform,5,0.9998234754810039,0.9997462875581935,0.056786722119360845,0.0018102972890351465,0.6731750700489096,0.734375
2,TVFTS,1,3,min-max,knn,300,0.9824114579601795,0.9833996728093778,0.6825443659056092,0.02027152943673593,7.854768918212763,25.71875
2,TVFTS,1,3,min-max,knn,250,0.9833705124502566,0.982720897986531,0.6441860416670252,0.019357990437050783,7.436136437100014,21.21875
2,TVFTS,1,3,min-max,knn,150,0.9850825314919378,0.9814764799817327,0.5408753045307487,0.016735239090079033,6.271580316119244,13.609375
2,TVFTS,1,3,min-max,knn,100,0.9894017575904326,0.9862291521135945,0.44818893670142984,0.0133405213037482,5.0609910426647415,9.6875
2,TVFTS,1,3,min-max,knn,75,0.9917037960912205,0.9890926334037892,0.3913033904110308,0.011458019268073336,4.336249801688733,7.296875
2,TVFTS,1,3,min-max,knn,50,0.9956743738242617,0.9938451628216511,0.28327470255384885,0.008725675714874311,3.2887901588054054,4.953125
2,TVFTS,1,3,min-max,knn,25,0.998488821937894,0.9979065012986975,0.16622262406850077,0.005223943960767832,1.952387142845529,2.765625
2,TVFTS,1,3,min-max,knn,10,0.9994455506522434,0.9992395777468316,0.10064299777870427,0.003283345163571155,1.2267969543505646,1.1875
2,TVFTS,1,3,min-max,knn,5,0.9996104173255079,0.9994768270020897,0.08434462143453544,0.0027397555296700227,1.0216356917159224,0.71875
2,TVFTS,1,3,min-max,uniform,300,0.9857315351143469,0.9884262089955832,0.5731014709154454,0.017359309952473076,6.689817110054137,17.390625
2,TVFTS,1,3,min-max,uniform,250,0.9874416859538648,0.9889388558694815,0.5271131151343986,0.01619499167041445,6.1927316767611655,15.203125
2,TVFTS,1,3,min-max,uniform,150,0.9863977559071934,0.9819339885306911,0.5111999584089596,0.015770879091162864,5.93395178078852,9.75
2,TVFTS,1,3,min-max,uniform,100,0.9894477086792952,0.9867689800313848,0.44454834628351664,0.012386299783587733,4.681116253361792,6.375
2,TVFTS,1,3,min-max,uniform,75,0.9913741729372393,0.9891520670658974,0.39753533323035417,0.011094917631345012,4.2042521264566854,5.296875
2,TVFTS,1,3,min-max,uniform,50,0.995259085126643,0.9936808783900856,0.297354648256427,0.008576095410583686,3.2224118146335696,3.515625
2,TVFTS,1,3,min-max,uniform,25,0.99842289950576,0.997947935192241,0.1707855737665043,0.00507768023973363,1.8929059901361303,1.953125
2,TVFTS,1,3,min-max,uniform,10,0.9995705605445167,0.9994240201921983,0.0888061084674319,0.0027698265907360625,1.0347228632135543,0.890625
2,TVFTS,1,3,min-max,uniform,5,0.9996767229895022,0.9995635257565446,0.07684138539996689,0.0024758975703092624,0.9229195914907605,0.515625
2,TVFTS,1,5,mu-sigma,knn,300,0.9950325320445722,0.994029266885695,0.3319248280096634,0.009602690212237,3.6907095230638953,29.390625
2,TVFTS,1,5,mu-sigma,knn,250,0.9952487979156244,0.9938383801510365,0.31982994533529285,0.009525306903920266,3.636604319994088,24.890625
2,TVFTS,1,5,mu-sigma,knn,150,0.9941432665311705,0.9924267584242572,0.33268738116270863,0.010501443486015845,3.910838301247131,16.359375
2,TVFTS,1,5,mu-sigma,knn,100,0.9955511847701025,0.9946108534747857,0.2877475377283987,0.008270367190084303,3.121925133526332,10.921875
2,TVFTS,1,5,mu-sigma,knn,75,0.9966071411794818,0.9956884688590542,0.2502419919451702,0.007376354230233795,2.7724889859424806,8.453125
2,TVFTS,1,5,mu-sigma,knn,50,0.9978161168900475,0.996869530861527,0.20051812518411138,0.006030232934833896,2.264169050060018,5.796875
2,TVFTS,1,5,mu-sigma,knn,25,0.9990798794150153,0.9987524588119887,0.1296846221394021,0.003948592976446956,1.4702617779659675,3.015625
2,TVFTS,1,5,mu-sigma,knn,10,0.9995655674435391,0.9994026487718334,0.0891566160580105,0.0028779900810914413,1.0749392014984496,1.53125
